context,question,answerThe sanctions against the school were a punishing blow  and they seemed to what the efforts the school had made to change?,punishing?A.ignore B.enforce C.authoritarian D.yell at E.avoi,A
When the man needed storage for his personal belongings  what did he look to rent?,storage?A.building B.dumpster C.attic D.warehouse E.michiga,A
What kind of activity is making bread?,making bread?A.pride B.mess C.gratifying D.allergic reactions E.adep,C
What will an athlete do to warm up their legs?,athlete?A.use heater B.sprint C.jog D.run fast E.compet,C
Where is a bee naturally found?,bee?A.alone B.story book C.herb garden D.great outdoors E.sk,D
How can you achieve happiness in a group?,happiness?A.sing B.live life C.play games D.fiddle E.jump up and dow,C
where do you throw garbage?,garbage?A.outside B.television C.ground D.landfill E.trashca,E
What do most people do when they need to relax?,most people?A.eat whales for breakfast B.listen to music C.have friends D.hug E.eat tras,B
Gill went forth for some time.   Because hie forgot something  he put the car in what?,forth?A.straightforth B.reverse C.backwards D.back and E.rac,B
A person might wear his yarmulke when going to where?,person?A.demonstration B.concert C.garage D.bus stop E.synagogu,E
Suzan is fiddling while Johnny  Jerry  and the rest are having some wild fun with not particular rhyme or pattern.  What might they be doing?,fiddling?A.shuffle B.dancing about C.troubles D.square dancing E.discover,B
Where is a front yard likely to be small?,front yard?A.suburb B.gardening C.slip and slides D.grass E.neighborhoo,A
News and reality shows are examples of programs that are not works of what?,news?A.fiction B.old information C.fun D.documentary E.propagand,A
He was applying for a job  what did he promise to do when he spoke with the manager?,applying for job?A.frustration B.working hard C.over time D.stress E.employmen,B
What could happen to you if you are cleaning house for only a short time?,cleaning house?A.exhaustion B.tiredness C.sneezing D.order E.make mone,C
People have many different emotions during the day we also call these this?,people?A.brains B.feelings C.brown hair D.drug problem E.radi,B
What do dead trees often do?,trees?A.wall in B.produce fruit C.fall down D.branch out E.di,C
What do children often do before bed?,children?A.play games B.push ups C.play with toys D.hear stories E.throw thing,D
What might happen to someone not used to jogging?,jogging?A.better fitness B.exhaustion C.shortness of breath D.lose weight E.blister,C
Where would glasses be needed by many people?,glasses?A.cabinet B.meeting C.office D.cupboard E.hom,B
The drought was dangerous for the trees  they were more likely to what?,trees?A.wall in B.grow tall C.fire D.covered in snow E.bur,E
James imagined what he wanted and his mind did what?,mind?A.form images B.tended C.hatred D.play tricks on E.form though,A
Jimmy and Tim like playing together.  When they play for a long time they have to stop because they do what?,playing?A.feeling happy B.get hungry C.learning D.grow up E.injur,B
What type of apples do people prefer?,apples?A.good to eat B.crisp C.grocery store D.good for E.far,B
He used his hands to mold the clay  what was hoping to make his clay more like?,hands?A.cup chin B.hard C.articulate D.sign language E.cup wate,C
Many in the flock often forget the most basic tenants  a big one being that on god can what?,god?A.anything B.everywhere C.judge men D.give peace E.help peopl,C
Where would you get a ball if you do not have one?,ball?A.bowling alley B.soccer field C.sporting event D.sporting goods store E.cuddl,D
How do most people communicate?,people?A.dance together B.speak words C.fight D.own cars E.believe in go,B
What does someone who has a greed for energy do?,greed?A.cause businesses to grow B.get C.lie D.buy food E.wi,D
What can sitting in a room  waiting for an appointment lead to?,waiting for?A.impatience B.have fun C.boredom D.giving birth to frogs E.wisdo,C
This is one of many places where you're unlikely to find a sloth  and it may be illegal to keep one here. What is this?,sloth?A.basement B.universe C.bedroom D.tropical jungle E.amazoni,A
Where can you get gasoline?,gasoline?A.power mower B.boat C.refineries D.gas station E.oil ri,D
The storm was surprising  where didn't it show up for meteorologists?,storm?A.train B.tropical seas C.weather report D.america E.caribbea,C
The teacher didn't just want the answer and work shown but also for the students to what?,teacher?A.prepare dinner B.evaluate progress C.include examples D.work in school E.prove their poin,C
What might a homeowner feel when their house is going to market?,going to market?A.that you B.walking C.stress D.spending money E.rela,C
What does a baby do before it can talk?,baby?A.boy or girl B.learn to speak C.talk nonsense D.begin to talk E.ride the bik,B
There were so many guests for Thanksgiving  where did the host put the extra table?,table?A.hall B.kitchen C.neighbor's house D.card room E.livingroo,E
The older gentlemen enjoyed socializing over a chess board  on clear warm days he did this at the local what?,chess board?A.retirement community B.pool C.cabinet D.park E.librar,D
He had to take oath that he would be what?,take oath?A.truthful B.not fib C.not lie D.sense of duty E.thin,A
After buying products  reading the manual enables what?,buying products?A.understand details B.being able to use C.loss of money D.economic boom E.spending mone,B
The narrator explained the behaviors of the gazelle  sitting on the couch he was enjoying the what?,gazelle?A.window B.television program C.open plain D.great outdoors E.eastern hemispher,B
Using your hands to communicate is how you do what?,hands?A.sign language B.soft C.cup water D.articulate E.throw laser,A
What group may be one of the few where playing the bugle has a big role?,bugle?A.trumpet B.military base C.military band D.american army E.music stor,C
What did Einstein determine that energy is made of?,energy?A.weakness B.play sports C.entropy D.mass E.matte,D
Whether it's livestock or produce a farmer does what?,farmer?A.produce food B.raise crops C.can produce D.grow corn E.plant seed,A
How do people become a couple forever?,couple?A.row about B.combination C.marry each other D.make sex E.communicat,C
What is probably not built out of a wooden rod?,wooden rod?A.broom B.broom closet C.old clock D.hardware store E.old house,E
Victoria is the capital of what canadian province?,victoria?A.british columbia B.seychelles C.texas D.zimbabwe E.zambi,A
What could happen when beginning work after it is too late?,beginning work?A.panic B.deadlines C.accomplishing D.momentum E.sitting dow,A
I love crab  but I don't get much where I live in rural where?,crab?A.outside B.alabama C.virginia D.cape cod E.fish marke,C
Where can someone watch a show from a balcony?,balcony?A.theater B.opera house C.concert D.new orleans E.michiga,A
The child was curious about something  what did he do?,child?A.grow up B.become adult C.ask questions D.play games E.acting ou,C
The couple woke up to good weather finally  the rain had ruined the vacation so far but today they would what?,good weather?A.climb B.play frisbee C.travel D.hike E.go somewher,E
What do you do on a stove to prepare meat?,stove?A.use gas fire B.warm room C.gas or electric D.brown meat E.warm pot of bean,D
Part of child development is when he/she stops imitating and following and begins to do what on their own?,child?A.grow up B.form opinions C.become adult D.set table E.gather flower,B
James went across the street for food because his was contaminated. Where might he have gone?,food?A.neighbor's house B.garage C.table D.military base E.fairground,A
The oven was left open after turning off to do what?,oven?A.roast B.baking food C.cool temperature D.heat E.bak,C
What will the student have to do on the test?,student?A.finish college B.begin teaching C.write D.answer question E.solve equatio,E
Steve was surprised to find an underground map while he was shopping and carrots and paperback books.  Where might he have found it?,underground map?A.subway station B.library C.super market D.county engineer's office E.a frien,C
The person went to the ticket booth to buy a trip  they now had to wait for the rails to signal the arrival or their ride at the what?,ticket booth?A.auditorium B.fairgrounds C.airport D.metro station E.amusement par,D
What has a cash register with a limited items line?,cash register?A.bookstore B.supermarket C.toy store D.candy store E.sho,B
The travelers came across many a toll road during their road drip through New England and other parts of where?,toll road?A.connecticut B.eastern united states C.florida D.new york E.se,B
Where should we move this furniture?,furniture?A.store B.rug C.room D.friend's house E.onlin,C
What is the main ingredient in any soup?,water?A.soup B.ocean C.puddle D.chicken E.glas,A
What was causing my knees to hurt after going jogging?,going jogging?A.lose weight B.feel better C.arthritis D.sweating E.pressur,C
What could happen if a band is not very good?,band?A.play music B.include drummer C.record album D.blaring E.encor,D
The best place for the troublemaker to sneak a smoke while he was in where  was in the bathroom?,bathroom?A.playground B.school C.at hotel D.theater E.convenience stor,B
Where do you see signs that state a point of view?,signs?A.freeway B.demonstration C.state park D.store E.corner of two street,B
I communicate in hopes someone is within earshot  what do I want them to do?,communicate?A.think B.see work C.speak out D.listen E.talk to peopl,D
Why might someone not get things they need?,things?A.cost money B.fall apart C.be demanding D.happen to E.go wron,A
What would something be if it is not bad but not too good?,bad?A.excellent B.outstanding C.exceptional D.superior E.sufficien,E
What do people in the art industry work hard to do?,work?A.earn money B.make decisions C.have imagination D.create E.produce good,D
James took his time walking home.  He found himself doing what at every place along the way?,walk?A.stopping B.standing still C.stay still D.stand still E.dancin,A
Billy was at an hold wood and stone cabin.   He found potatoes growing through the floorboards.  Where might the potato plants be?,potato?A.root cellar B.underground cellar C.pantry D.casserole E.restaurant,A
Several train terminals linked together is an example of what?,terminal?A.station B.electrical device C.battery D.initial E.transportation syste,E
Where would a captain be on the sea?,captain?A.military B.bridge of ship C.battleship D.basketball team E.cruise shi,C
Hurting someone else is not an acceptable way to express what?,hurting else?A.feel sad B.anger C.happiness D.arrested E.sufferin,B
WHere do you store dry food?,food?A.shelf B.supermarket C.military base D.neighbor's house E.in the garag,A
Things were getting hot and heavy  one of them got a contraceptive from the what of the nightstand?,contraceptive?A.condom B.drug store C.health center D.vagina E.drawe,E
The human was cold and just needed to step inside quickly  what did he look for?,human?A.nearest house B.school C.warm place D.surface of earth E.office bloc,A
The old man had a bad back  what did doing housework do to him?,doing housework?A.allergies B.boredom C.pride D.pain and suffering E.cleanlines,D
Everyone in John's band plays brass instruments.  What type of band might it be?,brass instrument?A.annoy mom B.jazz band C.brass band D.punk rock E.marching ban,C
In smaller whats are there less needs a bus stop?,bus stop?A.urban area B.busy C.airport D.boarding bus E.town,E
Where would you go to buy a harp?,harp?A.michigan B.concert hall C.irish bar D.create music E.music sho,E
what do scientists want to identify when they discover a new animal?,animal?A.human B.conduct experiment C.specific D.if they are nice E.plan,C
From where would you expect to pick up a rock?,rock?A.bridge B.mountain range C.mountains D.ground E.fores,D
The tourists spent all day seeing the landmarks  they started at a subway station on upper west side of where?,subway station?A.toronto B.manhattan C.san jose D.large city E.city undergroun,B
Lindy is building a new factory. He wants to minimize the taxes he pays  so he's looking to build in what sort of place?,factory?A.europe B.industrial complex C.workers D.russia E.free trade zone,E
Where might a traveler keep their comb?,comb?A.shoe B.pocket C.suitcase D.barber shop E.medicine cabine,C
Where might a teacher share her books?,books?A.cabinet B.classroom C.shelf D.bookbag E.deskto,B
Items such as medicine  cars  or grain transported on a train is called what?,medicine?A.fight disease B.lower cholesterol C.cargo D.measurements E.lower blood pressur,C
What is it called when teens are together not doing anything in particular?,teens?A.smoke B.homework C.volunteer D.party E.hang ou,E
Using television to broadcast the same shows to everyone  you can potentially increase what?,using television?A.innovation B.visual C.falling asleep D.entertained E.conformit,E
Where is required to have a single fire extinguisher?,fire extinguisher?A.house B.boat C.washroom D.stairwell E.hospita,B
Where is there likely a lot of lint?,lint?A.pocket B.purse C.rug D.laundromat E.beac,D
The place was special to them  you couldn't find it on just any what?,place?A.map B.device C.area D.almost anywhere E.locatio,A
What happens after making friends with someone of the opposite sex?,making friends?A.falling in love B.smile C.talking D.shake hands E.punch in the fac,A
If you're caught committing murder  an injection can lead to your own what?,committing murder?A.own death B.die C.great sorrow D.fear E.banque,A
She was on a diet  resisting the indulgent chocolates would be what?,indulgent?A.difficult B.harsh C.hard D.severe E.stric,C
What are you supposed to be setting cup on a table?,setting cup on table?A.coaster B.skill C.hands D.chair E.carefu,A
The big man was all size and no talent  but the coach taught him to defend the key and make it his home on the what?,key?A.action B.florida C.basketball court D.pocket E.purs,C
This animal with sharp teeth does what for dinner?,animal?A.buffalo B.fight for life C.leave home D.hunt for food E.eatin,D
If a person needs food from a dairy what should they do?,person?A.promise to do B.go to a store C.step forward D.milk cow E.need foo,D
Eating to much will lead to what kind of pain?,eating?A.food B.getting full C.full stomach D.full belly E.stomach ache,E
Where do kids like to hang out to watch tv and avoid their parents in the house?,house?A.basement B.kitchen C.rooms D.den E.yar,A
A drab olive drawstring bag is where someone in the what would keep their belongings?,drawstring bag?A.safe B.military C.airport D.runway E.department stor,B
The squirrel was rather plump  it had found a home that leaves out what?,squirrel?A.food B.chipmunk C.rodent D.nuts E.rabbi,D
What kind of building would you expect to find a skylight?,skylight?A.roof B.house C.windowless room D.company E.office buildin,B
The pacific northwest is a beautiful region  especially just below the northern border in where?,pacific northwest?A.oregon B.united states C.washington D.idaho E.british columbi,C
What is the first thing someone does before planning to stay in bed?,stay in bed?A.bedsores B.lay down C.bed sores D.sleep in E.open the curtai,B
Bo wanted to put on his clean clothes  but that would have required doing what to his dirty ones?,clean clothes?A.get dirty B.organize C.sort D.take off E.soa,D
What noise can you make while having lunch that does not indicate you might die soon?,having lunch?A.eat food B.drink water C.burp D.choke E.vomi,C
When Bill goes out the door and look up  what does he find outside?,find outside?A.nature B.sun C.rain D.sky E.groun,D
Where would you be landing if you jumped out of a cruise ship?,landing?A.marina B.airport C.stairwell D.island E.ocea,E
Where would you store potato chips in their home?,chips?A.supermarket B.toilet C.pantry D.bar E.motherboar,C
If a person is complimentary and making trivial physical contact what are they trying to do?,person?A.get laid B.acknowledgment C.accomplish goals D.marry E.talk about themselve,A
Where should you keep your mustard after it's been opened?,mustard?A.jar B.hot dog C.hamburger D.fast food restaurant E.refrigerato,E
People used to write with a quill dipped in ink that was made from what part of a bird?,quill?A.feather B.peacock C.porcupine D.hedgehog E.calligraph,A
As one side made advances on the other it seemed it would soon be over  the losers were doomed because not everyone gets to celebrate what?,everyone?A.understood B.pleasure C.happy D.happiness E.victory in wa,E
Where are you likely to find a bald eagle on a floating bridge?,bald eagle?A.pacific northwest B.river C.canada D.northern california E.washington stat,A
Where always has a large amount of trash that only grows?,trash?A.dumpster B.detroit C.garbage dump D.state park E.subwa,C
The engineer put the new invention on the table in front of his bosses  he turned on his microphone and began his what of the product?,microphone?A.stage B.demonstration C.record sound D.parade E.conferenc,B
Like the saying about snowflakes  every person is unique and what?,person?A.have no home B.open sores C.enjoy D.different E.anxiet,D
Billy was a bee.  He lived where bees live.  Where did he live?,bee?A.michigan B.apiary C.orchard D.bee hive E.united state,B
What are you about to do if you're standing in line for food?,standing in line?A.wait turn B.pay C.frustration D.pain E.orde,E
Most dentist offices are found in what groups of homes and businesses?,dental office?A.street B.suburb C.city D.hospital E.tow,C
Bobby had a toothache so he went to the closet dentist office  which was in a strange place.  Where might it be?,dentist office?A.town B.office building C.patient D.medical center E.candy sho,B
The company didn't have any local stores.  How did they sell things?,company?A.ship goods B.mail order C.own resources D.peddled E.branch ou,B
John thought that it was a mistake to pick A.  He meant to choose B put picked A by accident. He was relieved when he learned that A was what?,mistake?A.on purpose B.correction C.good D.correct answer E.succes,D
What is a social benefit of going to party?,going to party?A.getting drunk B.food C.plan D.having fun E.meeting new peopl,E
People gather where to watch large four-legged animals run?,people?A.populated areas B.opera C.race track D.roadblock E.at the foot pat,C
Where do you buy tickets to a show?,ticket office?A.stadium B.home C.auditorium D.arena E.opera hous,C
What is the hope of going fishing?,fishing?A.getting food B.wet clothes C.getting drunk D.catching fish E.wetnes,D
What is likely to run high when two people are competing against each other?,competing against?A.pride B.frustration C.emotions D.encouraging E.tension,C
The spring was warming up  what did this cause life to do?,life?A.die B.hibernate C.last 100 years D.spring forth E.cause deat,D
What is someone not bad at their work likely to be?,bad?A.competent B.beneficial C.ugly D.excellent E.profitabl,A
Subway stations are generally found in a?,subway station?A.large city B.london C.big city D.toronto E.chicag,C
Why might someone go to an office building?,office building?A.advertising company B.project C.new york D.city E.wor,E
What would you be doing if you are pretending to be a cop or robber?,pretending?A.distrust B.deception C.fooled D.play E.ta,D
Despite doctor's orders  she ate breakfast in bed  what did she feel?,eating breakfast in bed?A.happiness B.feel guilty C.weight gain D.spills E.indigestio,E
Where do you store cold food?,food?A.disneyland B.refrigerators C.shop D.obesity E.tabl,B
Danny was studying statistics in class  and he something disturbing about driving.   It causes a significant number of what?,driving?A.deaths B.moving C.car wrecks D.using gas E.may di,A
Where do you visit a dentist?,dentist?A.fair B.phone book C.city D.dental office E.las vega,D
What's something bad that is done to people that does not help them?,help?A.ignore B.hinder C.giving trouble D.do nothing E.hurtin,E
The flooring was a good bargain  you got a bigger discount the bigger the what?,flooring?A.bundle B.loft C.charming D.home depot E.hous,A
What can someone do to end relaxing?,relaxing?A.feeling better B.invigorating C.sleeping D.stress E.deep breathin,B
Where does something get weighed on a scale in order to determine a price?,scale?A.music store B.bathroom C.post office D.craft store E.doctor's offic,C
Where can one find a wide variety of chocolate?,chocolate?A.candy store B.box C.drug store D.movies E.christmas stockin,A
Where can I go to take classes on playing an upright piano?,upright piano?A.college B.living room C.house D.band E.music roo,A
If someone is fiddling at a hoedown  how do they likely feel?,fiddling?A.being happy B.frustrated C.troubles D.discovery E.unpredictabl,A
His dryer was on the fritz and not drying clothes all they  so he pointed an electric fan at his clothes after he hung up in the what?,electric fan?A.dining room B.home C.hardware store D.closet E.compute,D
Why does a person find a routine odd when things go astray?,odd?A.unexpected B.habitual C.even D.expected E.commo,B
I go on a lot of vacations  what does that make me?,vacation?A.vacate B.vacationgoer C.include cruise D.racecation E.travele,B
If you're driving to catch a flight connection  what is the fasted road to take?,connection?A.secret passageway B.airport C.computer network D.freeway E.wire,D
Where would you play frisbee after enjoying some hot dogs?,hot dogs?A.the house. B.disneyland C.bowling alley D.park E.sporting even,D
Gold collected by people with peg legs and parrots was stored where?,gold?A.ring B.jewelry store C.treasure chest D.fort knox E.churc,C
He had to fake reading because he was what?,reading?A.illiteracy B.watching tv C.acculturation D.at grade level E.illiterat,E
Where does someone go to step on a scale annually?,scale?A.doctor's office B.music store C.bathroom D.post office E.fish hatcher,A
The home school's team was playing basketball  ever score brought what from the crowd?,playing basketball?A.sweating B.have fun C.cheers D.dancing E.pai,C
what does a person who is a parent want?,person?A.healthy children B.a car C.treated with respect D.easy life E.own hous,A
George couldn't move without being killed  so he put in effort to do what?,move?A.not die B.lay still C.stationary D.staying put E.be stil,E
The shower obviously wasn't in the living room of the home  where was it?,shower?A.spa B.at hotel C.motel room D.bath room E.locker roo,D
What is the opposite of pain?,pain?A.feeling good B.enjoyment C.agony D.pleasure E.feel goo,D
Where do passengers typically wait?,passengers?A.vehicle B.bus depot C.bus D.car E.train statio,E
A person woke up in bed.  Their spouse was sleeping beside them.  They rolled over  did something  and stood.  What did they do before standing?,person?A.put on shoes B.sit up C.thank god D.say love E.convers,B
John had a lot of free time.  He didn't enjoy television much but had no one to interact with  so he'd spend his free time doing what?,free time?A.watch film B.play cards C.surf net D.talking on the phone E.see favorite sho,A
Humans tend to have what round things that dart around?,humans?A.two arms B.live forever C.two eyes D.lay eggs E.ten finger,C
What are you contemplating taking when you need to get something done?,contemplating?A.revelations B.thinking C.understanding D.action E.discover,D
Where do you buy a cheap book?,book?A.desk B.grocery shop C.house D.antique store E.discount stor,E
Breathing was difficult after the injury  but he was still able to what with it?,breathing?A.choke B.give up C.live D.sigh E.coug,C
She found the housing option in the midwest were plain  where should she look for houses for less plain architecture?,plain?A.landscape B.azawakh C.middle america D.georgia E.countrysid,D
If grass is given plenty of water and light  what will it do?,grass?A.burn B.changes color with seasons C.turn brown D.continue to grow E.eat wate,D
Where can you often find many soldiers?,soldier?A.armored car B.battlefield C.war zone D.tavern E.white hous,B
If you believe something but then you begin getting and understanding new information you may come to a what?,getting?A.disappointment B.new realization C.heat wave D.joy E.wanting mor,B
Joe didn't remember to tell Marsha something important before she left home  so he spent an hour desperately doing what?,remembering?A.problems B.writing down C.being prepared D.phoning E.panickin,D
He likes to keep all his equipment out back in it  so where is his saw?,saw?A.garage B.tool kit C.toolbox D.tool shed E.hardware stor,D
When someone does not want something  they are said to do what to it?,want?A.reject B.annoy C.refuse D.stockpile E.detes,C
Lisa was driving down the highway when she saw a billboard telling her that she was near the border.  Where might she be?,billboard?A.street B.in the usa C.texas D.every city E.countrysid,C
Where would you expect to find a doctor on his day off?,doctor?A.golf course B.medical school C.emergency room D.nursing home E.relaxin,A
Where are you likely to find an injured soldier?,soldier?A.helicopter B.war zone C.armored car D.white house E.battlefiel,B
What is a yard usually part of?,yard?A.subdivision B.neighborhood C.file D.city E.propert,E
What are built up areas near the highway called?,highway?A.subways B.desert C.mexico D.atlas E.developed lan,E
A material that is elastic is able to do what?,elastic?A.rebound B.underwear C.recoil D.stretch E.bounc,D
When do you get out of a bed?,bed?A.footbed B.during the day C.awake D.sleep E.floo,C
This ice in my mouth is cold  what should i do with it?,cold?A.light fire B.stay in bed C.opposite of hot D.scream E.spi,E
The inspector judged it to be a copy  it was not a what of the original artist?,copy?A.creation B.hatred C.paste D.soft copy E.uniqu,A
Sometimes the garbage men are sloppy  the garbage waste seems to miss the truck and end up in the where?,garbage waste?A.street B.sewer C.landfile will not use for garbage D.landfile E.garbage dum,A
How might someone feel if they were committing perjury?,committing perjury?A.embarrassment indictment B.tension C.going to jail D.penalty E.mistria,B
If a teacher wants to punish a student by not allowing them to go to recess  what are they doing to them?,punish?A.restrict freedom B.showing mercy C.send to room D.deny E.put in jai,D
Where is the best place to get a bicycle for a child?,bicycle?A.toy store B.fun C.street D.university E.garag,A
Where is the great white shark most commonly located?,shark?A.indian ocean B.gulf of mexico C.pacific ocean D.atlantic ocean E.sea worl,C
If you're going to a party held at work you are there to make what?,going to party?A.having fun B.new contacts C.meet new people D.making new friends E.doing drug,B
If a man needs a shave he'd go to the bathroom  then maybe get the disposable razor out of where?,disposable razor?A.medicine cabinet B.travel bag C.supermarket D.closet E.garbag,A
Where do tourists go to see princesses in America?,tourists?A.waterfall B.shopping mall C.beach D.disneyland E.state par,D
Curiosity lead James to put extra effort into doing what at the fair?,curiosity?A.see exhibits B.design software C.read book D.use television E.eating dinne,A
He read book after book  he always liked to do what things?,read book?A.travel new places B.learn new C.learn to read D.enjoyable E.bore,B
Why does this person stop and look both ways at a railroad crossing?,person?A.gain weight B.promise to do C.fear death D.cross street E.law,C
Where are cars likely to move quickly?,cars?A.car dealership B.car show C.superb D.parking lot E.freewa,E
They were planning a surprise party  a car pulled up and they started to do what the guest of honor?,surprise?A.send flowers B.sneaky C.singing D.hide from E.hidin,D
What do you give people when they meet people?,meet people?A.introduce yourself B.greeting C.look over D.friendly E.high fiv,B
Where could you find super computers?,computers?A.library B.post office C.university D.technical store E.large cit,C
What are birds likely to do in the winter?,bird?A.learn to fly B.spread wings C.fly north D.fly high E.head sout,E
What is procreating too much likely to lead to?,procreating?A.having children B.feeling good C.food shortage D.exhaustion E.overpopulatio,E
Sarah loves giving assistance.  She doesn't ask for anything in returned.  What does Sarah probably care about most?,giving assistance?A.her hair B.better circumstances C.people helped D.learning new skills E.happines,C
Sarah didn't like driving cars.   The traffic gave her a lot of what?,driving car?A.car crash B.stress C.death D.happiness E.transportatio,B
If a coup-de-etat happens with hopes of changing society  what is called for?,changing society?A.happiness for B.new laws C.protest D.change in leadership E.cultural revolutio,E
The woman spent a lot of time drinking alcohol  what did doctors advise her not to do?,drinking alcohol?A.licking on floor B.frequent urination C.throwing up D.get pregnant E.toxicit,D
Two people were hanging around the quick stop.  They were getting hungry.    What might have they been doing?,people?A.eat eggs B.smoke pot C.believe in god D.make tools E.writin,B
After I urinate what should I do before I eat?,urinate?A.eat B.wash legs C.wash hands D.zip pants E.flush toile,C
The whole area was larger than just the baseball stadium  it was an entire what?,baseball stadium?A.peanut B.major city C.large city D.urban areas E.sports comple,E
What will happen if you're caught killing people?,killing people?A.terrible B.go to prison C.getting in trouble D.screams E.mass hysteri,B
While he golfed she got a spa treatment  they were glad they became members where?,spa?A.health centre B.resort C.country club D.house E.golf clu,C
Why might someone purposefully be going into trance?,going into trance?A.meditation B.nothing C.confused D.epilepsy E.meditat,A
Where is quiet conversation likely to take place?,conversation?A.friend's house B.party C.dinner D.stadium E.water coole,C
Which state is the blue ridge mountains roanoke city in?,blue ridge mountains?A.appalachians B.north carolina C.virginia D.pennsylvania E.montan,C
What covers the largest percentage of the pacific northwest?,pacific northwest?A.united states B.united states C.washington D.oregon E.british columbi,B
To deal with sadness many people will do what on their iPhone?,sadness?A.cry B.listen to music C.tragic film D.take phone call E.get drun,B
Billy tried to arise  but he could not stand from bed. He continued to do what?,arise?A.fall down B.lie flat C.get down D.lay down E.sitting dow,D
What is the definition of cogitating?,cogitating?A.sit comfortably B.think about things C.might understand D.enjoy E.brain wor,B
What does a person miss when a tree hits power lines?,person?A.indoor plumbing B.feel special C.electricity D.headache E.fores,C
It isn't always a good thing  sometimes cats do what because they're nervous?,cats?A.growl B.drink water C.claw D.think E.pur,E
Where would a lawyer look to find a rule  they are governed by?,rule?A.football game B.hunger games C.family situation D.text book E.lawboo,E
What does a person do when he or she shows excitement?,excitement?A.library B.express information C.music festival D.dance E.go somewher,B
Having lunch too many times can result in what?,having lunch?A.you die B.obesity C.feeling satisfied D.feel full E.digestio,B
What are beans typically used to make in a drink?,bean?A.cooking B.coffee C.food store D.cooking pot E.boilin,B
If there is a pond with nobody nearby  where is it likely located?,pond?A.rural area B.meadow C.forest side D.countryside E.fores,D
If I were to stand up and put my leg in front of the other leg repeatedly I would do what?,stand up?A.legs ached B.have to say C.move around D.start walking E.fall dow,D
James was traveling abroad for a few weeks and he had trouble finding his double edged razor. He eventually found it together with some cream and a small comb.  What did he find it in?,double edged razor?A.medicine cabinet B.shower C.shaving kit D.first aid kit E.the breadbo,C
What may a person want to buy at a carnival for a sweet treat?,person?A.own house B.cotton candy C.kitchen D.english house E.meaningful wor,B
Where would you buy a notepad along side condoms or toothpaste?,notepad?A.back pocket B.meeting C.street seller D.drug store E.schoo,D
Where is a person likely to dance to disco in a Bavarian town?,disco?A.germany B.town C.rio de janeiro D.dance dance dance E.hote,A
A doctor can prescribe an antibiotic in many forms  what type might have a gel coating?,antibiotic?A.cure bacterial infection B.medicine cabinet C.capsule D.prescribed E.pharmac,C
Where does a person usually plant a rosebush?,rosebush?A.ballpark B.flower bed C.park D.backyard E.outdoor,B
If I wanted to analyze some material  where should I go?,material?A.city hall B.anything C.fabric store D.physical world E.science la,E
One indicator of a mouse in your house is what?,mouse?A.cheese B.kitchen C.small hole D.department store E.garde,C
With four legs dogs can do what?,dogs?A.attack B.run fast C.fleas D.defend E.ea,B
If you wanted to put a lamp in an area of the room where the walls meet  where would you put it?,lamp?A.office B.corner C.desktop D.corner of garden E.bedroo,B
Where would you get a saw that you can take home?,saw?A.hardware store B.tool shed C.toolbox D.diy store E.tool ki,A
Where is a rosebush unlikely to be?,rosebush?A.backyard B.jungle C.outdoors D.flower bed E.par,E
Neuroepithelium is found in a few places  you're using which one to read this text if you're human?,neuroepithelium?A.glasses B.nasal cavity C.tastebud D.inner ear E.retin,E
He was a walking stereotype  his glasses were thick and he was what?,thick?A.sparse B.slim C.runny D.brainy E.obesit,D
What would be the result of going into a deep trance in order to purge the subconscious?,going into trance?A.loss of control B.memory loss C.closed eyes D.confusion E.meditation epileps,B
Where do people go near their own home to sit on the couch?,couch?A.apartment B.livingroom C.bus stop D.den E.neighbor's hous,E
Where would you put a clip if you want to be able to reach it easily while you are working?,clip?A.television show B.fish tank C.discount store D.desk drawer E.office buildin,D
What do most people hope to achieve when playing sports?,playing sports?A.an mbe B.running C.winning D.have fun E.chea,C
Why would you sit down in front of a tv?,sit down?A.relax B.can rest C.meditate D.fart E.drin,A
Where can you buy sunglasses at?,sunglasses?A.glovebox B.drugstore C.purse D.on your head E.shirt pocke,B
Going into a trance is often associated with what sort of unconscious involuntary movement at night?,going into trance?A.hungry B.peacefulness C.religious experience D.loss of balance E.sleepwalkin,E
Sarah didn't think that they deserved division.  She spend a lot of effort doing what to them?,division?A.multiplication B.putting together C.times D.subtraction E.multipl,B
What type of group is a bugle used in?,bugle?A.brass band B.music store C.home D.army corps E.american arm,A
Joe likes to pretend  and he knows that to pretend you need something special.  What is necessary to pretend?,pretend?A.cell phone B.have imagination C.day dream D.think E.have fun wit,B
If you needed a lamp to do your work  where would you put it?,lamp?A.office B.desk C.bedroom D.desktop E.corne,A
Violence is inescapable.  In both the conflict between nations and the conflict between men.   Donny enjoyed the violence.  He likes going up against other people.  That's why he played what?,violence?A.result in getting killed B.protest C.being done against D.hockey game E.wa,D
Where can you find a pool other than at a nearby residence?,pool?A.outback B.neighbor's house C.waterfall D.gym E.at hote,E
Billy and June were in the process of procreating.  It was very fun  but they knew that it would lead to what uncomfortable end?,procreating?A.lack of sleep B.twins C.venereal disease D.overpopulation E.children bor,E
A couple who wants to have a child normally do what?,couple?A.plan to marry B.make sex C.communicate D.sleep in separate rooms E.danc,B
What is often true about secular holidays?,secular?A.frequent B.unpredictable C.short term D.time off work E.eterna,C
